-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  -7.55   Longitude 109.67 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 220.74 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
2024,7,15,5,0.0,18.77,100.0,2.85
2024,7,15,6,64.05,20.64,93.52,2.55
2024,7,15,7,265.55,23.22,82.67,3.77
2024,7,15,8,482.55,24.7,77.2,4.17
2024,7,15,9,667.6,25.71,73.24,4.2
2024,7,15,10,748.05,26.38,71.08,4.28
2024,7,15,11,760.25,26.87,69.85,4.37
2024,7,15,12,742.75,27.14,68.84,4.47
2024,7,15,13,639.3,27.16,68.32,4.54
2024,7,15,14,469.35,26.69,69.37,4.59
2024,7,15,15,311.02,25.81,72.99,4.66
2024,7,15,16,142.4,24.68,78.73,4.32
2024,7,15,17,13.15,23.04,86.82,3.37
2024,7,15,18,0.0,22.34,89.02,3.29
2024,7,15,19,0.0,21.91,90.14,3.2
2024,7,15,20,0.0,21.52,91.2,3.08
2024,7,15,21,0.0,21.21,92.04,2.96
2024,7,15,22,0.0,20.95,92.72,2.88
2024,7,15,23,0.0,20.69,93.18,2.81
2024,7,16,0,0.0,20.46,93.56,2.81
2024,7,16,1,0.0,20.25,94.15,2.84
2024,7,16,2,0.0,20.1,94.61,2.88
2024,7,16,3,0.0,19.96,95.11,2.89
2024,7,16,4,0.0,19.81,95.74,2.84
2024,7,16,5,0.0,19.65,96.59,2.77
2024,7,16,6,61.33,21.32,92.15,2.58
2024,7,16,7,266.1,23.61,83.15,3.89
2024,7,16,8,472.17,25.24,77.17,4.43
2024,7,16,9,641.65,26.45,73.6,4.15
2024,7,16,10,708.9,27.43,71.36,3.97
2024,7,16,11,719.85,28.01,70.04,3.86
2024,7,16,12,639.9,28.4,69.18,3.86
2024,7,16,13,544.53,28.49,69.0,3.87
2024,7,16,14,417.1,28.21,70.14,3.93
2024,7,16,15,267.67,27.23,74.71,3.88
2024,7,16,16,122.65,26.03,81.21,3.54
2024,7,16,17,12.35,24.38,89.93,2.74
2024,7,16,18,0.0,23.61,92.75,2.58
2024,7,16,19,0.0,23.23,93.93,2.42
2024,7,16,20,0.0,22.92,94.63,2.35
2024,7,16,21,0.0,22.65,94.96,2.39
2024,7,16,22,0.0,22.36,95.21,2.53
2024,7,16,23,0.0,22.13,95.32,2.67
2024,7,17,0,0.0,21.96,95.41,2.79
2024,7,17,1,0.0,21.84,95.31,2.9
2024,7,17,2,0.0,21.69,95.45,3.04
2024,7,17,3,0.0,21.45,96.06,3.11
2024,7,17,4,0.0,21.0,98.19,2.95
2024,7,17,5,0.0,20.7,99.66,2.86
2024,7,17,6,51.65,21.98,94.13,3.47
2024,7,17,7,242.5,23.91,85.85,4.6
2024,7,17,8,450.77,25.43,78.7,4.98
2024,7,17,9,614.6,26.61,74.17,4.7
2024,7,17,10,705.03,27.64,70.83,4.42
2024,7,17,11,700.7,28.3,68.52,4.11
2024,7,17,12,600.47,28.7,66.97,3.75
2024,7,17,13,508.5,28.81,66.37,3.36
2024,7,17,14,368.77,28.56,66.92,3.12
2024,7,17,15,226.85,27.95,70.07,3.11
2024,7,17,16,99.28,26.8,76.74,2.97
2024,7,17,17,8.65,24.79,86.7,2.74
2024,7,17,18,0.0,23.74,90.05,2.94
2024,7,17,19,0.0,23.31,91.22,3.2
2024,7,17,20,0.0,22.98,92.3,3.24
2024,7,17,21,0.0,22.57,93.87,3.12
2024,7,17,22,0.0,22.28,95.09,2.97
2024,7,17,23,0.0,22.01,96.54,2.86
2024,7,18,0,0.0,21.78,97.86,2.82
2024,7,18,1,0.0,21.58,98.97,2.75
2024,7,18,2,0.0,21.36,99.99,2.71
2024,7,18,3,0.0,21.16,100.0,2.7
2024,7,18,4,0.0,20.98,100.0,2.66
2024,7,18,5,0.0,20.79,100.0,2.62
2024,7,18,6,50.12,22.33,94.58,2.95
2024,7,18,7,232.62,24.38,85.11,4.09
2024,7,18,8,442.17,25.9,78.23,4.16
2024,7,18,9,620.53,27.12,73.86,3.67
2024,7,18,10,707.97,28.05,70.87,3.34
2024,7,18,11,754.2,28.62,69.15,3.22
2024,7,18,12,668.42,28.78,68.64,3.32
2024,7,18,13,563.88,28.73,68.73,3.51
2024,7,18,14,452.8,28.3,69.91,3.78
2024,7,18,15,287.8,27.22,74.72,4.13
2024,7,18,16,125.82,25.87,81.54,4.31
2024,7,18,17,12.32,24.27,89.34,3.69
2024,7,18,18,0.0,23.44,92.47,3.58
2024,7,18,19,0.0,23.02,94.09,3.19
2024,7,18,20,0.0,22.74,94.79,3.02
2024,7,18,21,0.0,22.49,95.27,3.0
2024,7,18,22,0.0,22.24,95.97,2.97
2024,7,18,23,0.0,21.98,96.48,3.04
2024,7,19,0,0.0,21.68,97.39,3.05
2024,7,19,1,0.0,21.37,98.41,3.04
2024,7,19,2,0.0,21.09,98.95,3.0
2024,7,19,3,0.0,20.8,99.41,2.94
2024,7,19,4,0.0,20.52,99.86,2.87
2024,7,19,5,0.0,20.28,100.0,2.81
2024,7,19,6,63.33,21.71,94.02,3.32
2024,7,19,7,272.77,23.79,85.14,4.57
2024,7,19,8,492.92,25.4,78.3,5.07
2024,7,19,9,675.9,26.65,73.62,5.0
2024,7,19,10,796.85,27.62,70.52,5.01
2024,7,19,11,832.8,28.23,68.33,5.11
2024,7,19,12,812.97,28.48,67.12,5.17
2024,7,19,13,722.95,28.36,67.13,5.19
2024,7,19,14,509.77,27.89,68.38,5.2
2024,7,19,15,331.35,27.07,71.22,5.17
2024,7,19,16,146.5,25.74,77.81,4.7
2024,7,19,17,13.65,23.59,89.05,3.43
2024,7,19,18,0.0,22.6,93.19,3.32
2024,7,19,19,0.0,22.23,94.73,3.33
2024,7,19,20,0.0,21.82,96.54,3.21
2024,7,19,21,0.0,21.39,98.3,3.03
2024,7,19,22,0.0,20.96,99.7,2.87
2024,7,19,23,0.0,20.61,100.0,2.81
2024,7,20,0,0.0,20.28,100.0,2.79
2024,7,20,1,0.0,20.06,100.0,2.83
2024,7,20,2,0.0,19.89,100.0,2.89
2024,7,20,3,0.0,19.79,100.0,2.95
2024,7,20,4,0.0,19.72,100.0,2.97
2024,7,20,5,0.0,19.67,100.0,2.97
2024,7,20,6,60.58,21.44,93.83,3.34
2024,7,20,7,270.92,23.78,84.68,4.69
2024,7,20,8,486.92,25.42,77.7,5.06
2024,7,20,9,645.03,26.56,73.78,4.87
2024,7,20,10,729.08,27.36,71.29,4.78
2024,7,20,11,755.38,27.83,69.65,4.84
2024,7,20,12,731.2,27.98,68.96,5.02
2024,7,20,13,621.83,27.85,68.98,5.2
2024,7,20,14,495.5,27.4,70.07,5.31
2024,7,20,15,327.8,26.33,73.96,5.35
2024,7,20,16,148.85,25.09,79.78,5.18
2024,7,20,17,15.02,23.5,87.69,4.26
2024,7,20,18,0.0,22.86,89.77,4.29
2024,7,20,19,0.0,22.63,90.48,4.31
2024,7,20,20,0.0,22.24,92.48,3.75
2024,7,20,21,0.0,21.9,93.85,3.35
2024,7,20,22,0.0,21.61,94.75,3.09
2024,7,20,23,0.0,21.24,96.24,2.91
2024,7,21,0,0.0,20.93,97.42,2.84
2024,7,21,1,0.0,20.7,98.11,2.88
2024,7,21,2,0.0,20.54,98.46,2.98
2024,7,21,3,0.0,20.37,98.84,3.01
2024,7,21,4,0.0,20.15,99.62,2.93
2024,7,21,5,0.0,19.9,100.0,2.84
2024,7,21,6,65.3,21.42,93.64,3.27
2024,7,21,7,274.38,23.49,83.86,4.47
2024,7,21,8,490.15,25.05,76.39,4.63
2024,7,21,9,671.3,26.27,72.13,4.24
2024,7,21,10,796.2,27.24,69.47,3.98
2024,7,21,11,843.03,27.9,67.85,3.89
2024,7,21,12,750.65,28.16,67.3,3.9
2024,7,21,13,674.42,28.03,67.63,3.98
2024,7,21,14,521.83,27.57,69.06,4.09
2024,7,21,15,343.73,26.52,73.06,4.22
2024,7,21,16,161.27,25.25,78.84,4.29
2024,7,21,17,16.27,23.28,88.68,3.38
2024,7,21,18,0.0,22.34,92.39,3.24
2024,7,21,19,0.0,22.09,92.48,3.34
2024,7,21,20,0.0,21.86,93.02,3.19
2024,7,21,21,0.0,21.65,93.77,2.98
2024,7,21,22,0.0,21.49,94.46,2.72
2024,7,21,23,0.0,21.36,94.83,2.62
2024,7,22,0,0.0,21.21,95.29,2.57
2024,7,22,1,0.0,21.0,96.17,2.53
2024,7,22,2,0.0,20.7,97.67,2.5
2024,7,22,3,0.0,20.42,99.17,2.51
2024,7,22,4,0.0,20.15,100.0,2.49
2024,7,22,5,0.0,19.92,100.0,2.51
2024,7,22,6,61.03,21.53,94.64,2.91
2024,7,22,7,271.67,23.66,86.14,4.12
2024,7,22,8,488.5,25.23,79.94,4.53
2024,7,22,9,662.9,26.43,75.73,4.46
2024,7,22,10,790.53,27.2,73.15,4.38
2024,7,22,11,817.47,27.73,71.48,4.39
2024,7,22,12,784.05,28.06,70.3,4.51
2024,7,22,13,688.2,28.05,69.47,4.59
2024,7,22,14,538.9,27.8,69.83,4.63
2024,7,22,15,353.83,26.82,73.83,4.66
2024,7,22,16,158.98,25.56,80.27,4.64
2024,7,22,17,15.32,23.7,89.98,3.6
2024,7,22,18,0.0,22.82,93.84,3.37
2024,7,22,19,0.0,22.61,94.38,3.25
2024,7,22,20,0.0,22.32,94.83,2.96
2024,7,22,21,0.0,21.92,95.82,2.73
2024,7,22,22,0.0,21.6,96.85,2.65
2024,7,22,23,0.0,21.44,97.16,2.65
2024,7,23,0,0.0,21.25,97.64,2.63
2024,7,23,1,0.0,21.15,97.82,2.59
2024,7,23,2,0.0,21.1,97.78,2.61
2024,7,23,3,0.0,21.04,97.82,2.65
2024,7,23,4,0.0,20.6,99.77,2.57
2024,7,23,5,0.0,20.24,100.0,2.5
2024,7,23,6,65.0,21.79,94.54,2.61
2024,7,23,7,276.58,23.85,85.76,3.43
2024,7,23,8,491.7,25.48,79.2,3.46
2024,7,23,9,670.08,26.66,74.59,3.13
2024,7,23,10,763.38,27.43,71.91,3.1
2024,7,23,11,738.3,27.86,71.1,3.34
2024,7,23,12,699.88,28.02,71.12,3.69
2024,7,23,13,539.58,27.84,71.49,3.97
2024,7,23,14,422.4,27.61,72.14,4.15
2024,7,23,15,258.1,26.75,75.57,4.29
2024,7,23,16,113.25,25.27,82.38,4.32
2024,7,23,17,11.77,23.53,91.04,3.73
2024,7,23,18,0.0,22.8,94.36,3.63
2024,7,23,19,0.0,22.54,95.22,3.2
2024,7,23,20,0.0,22.26,95.97,2.82
2024,7,23,21,0.0,21.95,96.93,2.62
2024,7,23,22,0.0,21.75,97.57,2.52
2024,7,23,23,0.0,21.54,98.39,2.49
2024,7,24,0,0.0,21.34,99.07,2.56
2024,7,24,1,0.0,21.2,99.49,2.6
2024,7,24,2,0.0,21.18,99.15,2.59
2024,7,24,3,0.0,21.11,98.88,2.63
2024,7,24,4,0.0,20.92,99.36,2.52
2024,7,24,5,0.0,20.7,99.91,2.35
2024,7,24,6,44.65,22.06,94.14,2.67
2024,7,24,7,215.88,23.84,85.99,3.49
2024,7,24,8,418.65,25.35,79.3,3.61
2024,7,24,9,567.08,26.32,75.6,3.52
2024,7,24,10,671.88,27.31,72.08,3.65
2024,7,24,11,739.4,27.99,69.08,3.88
2024,7,24,12,740.0,28.32,67.54,4.11
2024,7,24,13,653.33,28.14,67.87,4.3
2024,7,24,14,472.62,27.6,69.72,4.4
2024,7,24,15,295.65,26.5,74.29,4.55
2024,7,24,16,135.15,25.11,80.99,4.46
2024,7,24,17,13.27,23.56,89.29,3.55
2024,7,24,18,0.0,22.85,92.64,3.11
2024,7,24,19,0.0,22.44,94.45,2.59
2024,7,24,20,0.0,22.12,95.42,2.31
2024,7,24,21,0.0,21.86,96.0,2.27
2024,7,24,22,0.0,21.67,96.53,2.28
2024,7,24,23,0.0,21.54,96.79,2.32
2024,7,25,0,0.0,21.42,96.98,2.32
2024,7,25,1,0.0,21.28,97.36,2.27
2024,7,25,2,0.0,21.18,97.64,2.23
2024,7,25,3,0.0,21.05,98.29,2.18
2024,7,25,4,0.0,20.89,99.08,2.13
2024,7,25,5,0.0,20.73,99.59,2.03
2024,7,25,6,54.38,22.06,94.52,2.01
2024,7,25,7,245.5,23.96,86.16,2.53
2024,7,25,8,475.8,25.54,79.12,2.42
2024,7,25,9,634.33,26.92,73.55,2.0
2024,7,25,10,718.85,27.93,69.4,1.69
2024,7,25,11,697.42,28.6,66.78,1.67
2024,7,25,12,675.92,28.91,65.63,1.87
2024,7,25,13,560.35,28.8,65.66,2.18
2024,7,25,14,450.3,28.34,67.3,2.71
2024,7,25,15,277.12,27.25,72.33,3.36
2024,7,25,16,119.05,25.84,79.75,3.72
2024,7,25,17,12.25,23.93,89.74,3.1
2024,7,25,18,0.0,22.95,93.84,2.95
2024,7,25,19,0.0,22.54,95.32,2.72
2024,7,25,20,0.0,22.18,96.39,2.49
2024,7,25,21,0.0,21.82,97.6,2.4
2024,7,25,22,0.0,21.53,98.39,2.44
2024,7,25,23,0.0,21.26,99.15,2.51
2024,7,26,0,0.0,21.01,99.76,2.58
2024,7,26,1,0.0,20.77,100.0,2.64
2024,7,26,2,0.0,20.52,100.0,2.67
2024,7,26,3,0.0,20.31,100.0,2.73
2024,7,26,4,0.0,20.05,100.0,2.72
2024,7,26,5,0.0,19.82,100.0,2.7
2024,7,26,6,58.25,21.38,93.87,3.01
2024,7,26,7,258.8,23.54,85.11,4.03
2024,7,26,8,475.6,25.35,77.95,4.23
2024,7,26,9,659.3,26.91,71.69,4.03
2024,7,26,10,784.47,28.11,67.37,3.75
2024,7,26,11,816.88,28.88,64.76,3.6
2024,7,26,12,749.9,29.23,63.63,3.58
2024,7,26,13,679.75,29.15,64.17,3.73
2024,7,26,14,536.55,28.69,65.94,3.96
2024,7,26,15,356.15,27.77,70.64,4.22
2024,7,26,16,161.2,26.25,79.17,4.16
2024,7,26,17,16.25,24.04,89.86,3.39
2024,7,26,18,0.0,23.06,93.52,3.5
2024,7,26,19,0.0,22.7,94.74,3.37
2024,7,26,20,0.0,22.36,95.75,3.09
2024,7,26,21,0.0,22.01,96.55,2.91
2024,7,26,22,0.0,21.7,97.13,2.84
2024,7,26,23,0.0,21.43,97.56,2.78
2024,7,27,0,0.0,21.17,98.02,2.79
2024,7,27,1,0.0,20.96,98.17,2.8
2024,7,27,2,0.0,20.81,98.17,2.83
2024,7,27,3,0.0,20.67,98.07,2.83
2024,7,27,4,0.0,20.5,97.91,2.77
2024,7,27,5,0.0,20.33,97.63,2.73
2024,7,27,6,63.75,21.87,95.53,2.8
2024,7,27,7,271.9,23.7,90.87,3.78
2024,7,27,8,484.85,25.41,82.74,4.26
2024,7,27,9,665.47,27.0,74.52,4.22
2024,7,27,10,780.38,28.07,70.41,4.08
2024,7,27,11,787.45,28.74,68.06,4.08
2024,7,27,12,720.58,29.04,67.1,4.18
2024,7,27,13,591.83,29.02,67.03,4.28
2024,7,27,14,501.58,28.58,68.37,4.38
2024,7,27,15,322.27,27.63,72.33,4.55
2024,7,27,16,143.88,26.24,79.28,4.6
2024,7,27,17,14.77,24.14,89.57,3.73
2024,7,27,18,0.0,23.12,93.67,3.77
2024,7,27,19,0.0,22.81,94.62,3.75
2024,7,27,20,0.0,22.4,96.04,3.28
2024,7,27,21,0.0,22.01,97.49,3.05
2024,7,27,22,0.0,21.7,98.58,2.91
2024,7,27,23,0.0,21.42,99.41,2.83
2024,7,28,0,0.0,21.24,99.49,2.85
2024,7,28,1,0.0,21.05,99.67,2.87
2024,7,28,2,0.0,20.85,99.73,2.92
2024,7,28,3,0.0,20.52,100.0,2.84
2024,7,28,4,0.0,20.28,100.0,2.79
2024,7,28,5,0.0,20.1,100.0,2.79
2024,7,28,6,55.85,21.78,95.1,3.29
2024,7,28,7,250.9,24.06,85.74,4.42
2024,7,28,8,466.12,25.69,78.1,4.58
2024,7,28,9,631.97,26.81,73.78,4.24
2024,7,28,10,731.7,27.69,70.94,4.0
2024,7,28,11,750.85,28.3,69.26,4.07
2024,7,28,12,712.9,28.55,68.6,4.36
2024,7,28,13,647.9,28.34,69.27,4.77
2024,7,28,14,511.45,27.79,70.91,5.08
2024,7,28,15,333.52,26.84,74.31,5.22
2024,7,28,16,148.73,25.35,80.9,5.14
2024,7,28,17,15.0,23.71,89.02,4.36
2024,7,28,18,0.0,22.98,92.36,4.09
2024,7,28,19,0.0,22.61,93.47,3.75
2024,7,28,20,0.0,22.13,94.69,3.26
2024,7,28,21,0.0,21.78,95.48,3.02
2024,7,28,22,0.0,21.45,96.5,2.89
2024,7,28,23,0.0,21.1,97.62,2.76
2024,7,29,0,0.0,20.73,98.98,2.65
2024,7,29,1,0.0,20.45,100.0,2.62
2024,7,29,2,0.0,20.24,100.0,2.67
2024,7,29,3,0.0,20.2,100.0,2.76
2024,7,29,4,0.0,20.33,100.0,2.74
2024,7,29,5,0.0,20.3,100.0,2.62
2024,7,29,6,58.67,21.71,94.35,3.02
2024,7,29,7,261.73,23.69,85.68,3.95
2024,7,29,8,476.3,25.28,78.55,3.8
2024,7,29,9,643.33,26.65,73.57,3.31
2024,7,29,10,743.83,27.69,69.92,2.94
2024,7,29,11,756.7,28.5,67.24,2.76
2024,7,29,12,704.47,28.95,65.76,2.73
2024,7,29,13,596.65,28.99,65.53,2.94
2024,7,29,14,432.2,28.55,67.15,3.33
2024,7,29,15,279.1,27.55,71.44,3.82
2024,7,29,16,129.98,25.96,79.59,4.36
2024,7,29,17,14.18,24.0,89.88,4.01
2024,7,29,18,0.0,23.19,93.64,4.19
2024,7,29,19,0.0,22.97,94.41,4.03
2024,7,29,20,0.0,22.75,95.01,3.71
2024,7,29,21,0.0,22.54,95.57,3.49
2024,7,29,22,0.0,22.36,96.11,3.18
2024,7,29,23,0.0,22.12,96.98,2.94
2024,7,30,0,0.0,21.81,98.14,2.79
2024,7,30,1,0.0,21.66,98.16,2.85
2024,7,30,2,0.0,21.55,98.2,2.84
2024,7,30,3,0.0,21.41,98.68,2.81
2024,7,30,4,0.0,21.24,99.37,2.77
2024,7,30,5,0.0,20.98,100.0,2.72
2024,7,30,6,57.7,22.47,94.13,3.08
2024,7,30,7,255.0,24.45,85.37,4.24
2024,7,30,8,479.55,26.0,78.24,4.49
2024,7,30,9,659.55,27.22,73.77,4.36
2024,7,30,10,774.08,28.14,71.0,4.35
2024,7,30,11,802.25,28.72,69.27,4.34
2024,7,30,12,751.3,29.06,68.17,4.19
2024,7,30,13,584.7,29.1,67.86,4.04
2024,7,30,14,511.7,28.81,68.47,3.89
2024,7,30,15,333.05,28.2,71.02,3.81
2024,7,30,16,146.8,26.83,78.6,3.75
2024,7,30,17,15.07,24.72,89.49,3.16
2024,7,30,18,0.0,23.7,93.95,3.51
2024,7,30,19,0.0,23.36,95.59,3.63
2024,7,30,20,0.0,23.02,96.81,3.24
2024,7,30,21,0.0,22.63,98.41,2.91
2024,7,30,22,0.0,22.34,99.36,2.77
2024,7,30,23,0.0,22.07,100.0,2.65
2024,7,31,0,0.0,21.83,100.0,2.57
2024,7,31,1,0.0,21.59,100.0,2.56
2024,7,31,2,0.0,21.37,100.0,2.55
2024,7,31,3,0.0,21.14,100.0,2.55
2024,7,31,4,0.0,20.91,100.0,2.55
2024,7,31,5,0.0,20.71,100.0,2.52
2024,7,31,6,59.47,22.46,95.44,2.83
2024,7,31,7,263.27,24.55,86.45,4.01
2024,7,31,8,482.0,26.15,79.63,4.2
2024,7,31,9,645.12,27.4,75.03,3.93
2024,7,31,10,711.5,28.4,71.7,3.78
2024,7,31,11,660.88,29.07,69.69,3.76
2024,7,31,12,605.72,29.34,68.97,3.78
2024,7,31,13,506.48,29.32,68.94,3.8
2024,7,31,14,427.02,28.97,70.05,3.86
2024,7,31,15,263.88,27.81,75.08,4.13
2024,7,31,16,108.95,26.38,82.23,4.14
2024,7,31,17,11.12,24.71,90.85,3.38
2024,7,31,18,0.0,23.97,94.41,3.32
2024,7,31,19,0.0,23.74,95.64,3.18
2024,7,31,20,0.0,23.58,96.08,3.05
2024,7,31,21,0.0,23.44,96.26,3.01
2024,7,31,22,0.0,23.3,96.54,3.04
2024,7,31,23,0.0,23.13,96.78,2.9
2024,8,1,0,0.0,22.96,96.84,2.85
2024,8,1,1,0.0,22.84,96.77,2.9
2024,8,1,2,0.0,22.7,96.96,2.79
2024,8,1,3,0.0,22.64,96.96,2.79
2024,8,1,4,0.0,22.58,97.05,2.67
2024,8,1,5,0.0,22.48,97.17,2.51
2024,8,1,6,34.0,23.42,95.51,3.1
2024,8,1,7,178.15,24.66,91.11,3.75
2024,8,1,8,345.05,25.95,84.17,3.77
2024,8,1,9,463.48,27.34,77.8,3.51
2024,8,1,10,524.47,28.31,74.23,3.39
2024,8,1,11,586.67,28.87,72.57,3.45
2024,8,1,12,530.2,29.07,72.09,3.58
2024,8,1,13,494.12,28.87,73.02,3.81
2024,8,1,14,398.58,28.02,76.56,4.26
2024,8,1,15,243.82,26.79,82.12,4.75
2024,8,1,16,95.45,25.34,88.65,4.78
2024,8,1,17,8.5,24.13,94.54,4.14
2024,8,1,18,0.0,23.76,96.05,3.76
2024,8,1,19,0.0,23.61,96.35,3.5
2024,8,1,20,0.0,23.48,96.61,3.17
2024,8,1,21,0.0,23.33,96.95,2.75
2024,8,1,22,0.0,23.17,97.26,2.47
2024,8,1,23,0.0,23.03,97.6,2.35
2024,8,2,0,0.0,22.91,97.69,2.28
2024,8,2,1,0.0,22.81,97.78,2.26
2024,8,2,2,0.0,22.71,97.87,2.27
2024,8,2,3,0.0,22.61,98.0,2.28
2024,8,2,4,0.0,22.52,97.98,2.25
2024,8,2,5,0.0,22.44,97.87,2.25
2024,8,2,6,42.35,23.51,96.08,2.9
2024,8,2,7,163.12,24.73,91.85,3.67
2024,8,2,8,308.0,26.14,84.78,3.75
2024,8,2,9,493.95,27.58,77.97,3.45
2024,8,2,10,603.58,28.66,73.8,3.17
2024,8,2,11,630.55,29.28,71.51,2.95
2024,8,2,12,502.8,29.65,70.22,2.93
2024,8,2,13,547.38,29.52,70.34,3.16
2024,8,2,14,423.05,28.68,73.45,3.66
2024,8,2,15,259.88,27.58,78.55,4.11
2024,8,2,16,108.35,26.13,85.55,4.23
2024,8,2,17,10.77,24.65,93.01,3.75
2024,8,2,18,0.0,24.02,95.63,3.64
2024,8,2,19,0.0,23.84,96.12,3.5
2024,8,2,20,0.0,23.7,96.4,3.35
2024,8,2,21,0.0,23.59,96.63,3.15
2024,8,2,22,0.0,23.47,96.84,2.98
2024,8,2,23,0.0,23.34,97.03,2.68
2024,8,3,0,0.0,23.09,97.29,2.45
2024,8,3,1,0.0,22.95,97.28,2.46
2024,8,3,2,0.0,22.81,97.41,2.41
2024,8,3,3,0.0,22.69,97.39,2.39
2024,8,3,4,0.0,22.57,97.35,2.28
2024,8,3,5,0.0,22.46,97.39,2.18
2024,8,3,6,42.33,23.41,95.69,2.67
2024,8,3,7,166.55,24.2,93.58,3.07
2024,8,3,8,353.35,25.03,89.58,3.23
2024,8,3,9,476.48,26.19,83.47,3.26
2024,8,3,10,656.9,27.55,77.25,3.15
2024,8,3,11,778.97,28.61,73.19,3.07
2024,8,3,12,756.62,29.36,70.38,3.0
2024,8,3,13,682.4,29.56,68.87,3.02
2024,8,3,14,529.83,29.33,68.8,3.19
2024,8,3,15,345.4,28.63,71.25,3.44
2024,8,3,16,152.9,27.15,79.22,3.58
2024,8,3,17,15.88,25.02,90.66,3.13
2024,8,3,18,0.0,23.99,95.42,3.45
2024,8,3,19,0.0,23.76,96.25,3.4
2024,8,3,20,0.0,23.62,96.5,3.32
2024,8,3,21,0.0,23.48,96.71,3.21
2024,8,3,22,0.0,23.3,97.08,2.91
2024,8,3,23,0.0,23.09,97.53,2.67
2024,8,4,0,0.0,22.89,97.79,2.56
2024,8,4,1,0.0,22.72,97.85,2.51
2024,8,4,2,0.0,22.51,98.15,2.46
2024,8,4,3,0.0,22.33,98.35,2.46
2024,8,4,4,0.0,22.13,98.68,2.4
2024,8,4,5,0.0,21.94,99.05,2.39
2024,8,4,6,56.7,23.15,95.0,3.21
2024,8,4,7,258.6,24.59,88.93,4.35
2024,8,4,8,484.4,26.04,81.46,4.96
2024,8,4,9,647.22,27.19,76.19,5.37
2024,8,4,10,755.67,27.95,72.87,5.63
2024,8,4,11,831.3,28.41,70.81,5.76
2024,8,4,12,797.72,28.56,69.99,5.81
2024,8,4,13,720.0,28.46,69.39,5.76
2024,8,4,14,566.72,28.05,69.8,5.58
2024,8,4,15,377.8,27.25,71.94,5.27
2024,8,4,16,173.82,26.01,77.51,4.69
2024,8,4,17,18.25,24.01,89.12,3.16
2024,8,4,18,0.0,22.98,94.27,2.91
2024,8,4,19,0.0,22.6,96.07,2.89
2024,8,4,20,0.0,22.2,98.13,2.77
2024,8,4,21,0.0,21.82,100.0,2.61
2024,8,4,22,0.0,21.46,100.0,2.54
2024,8,4,23,0.0,21.16,100.0,2.53
2024,8,5,0,0.0,20.85,100.0,2.53
2024,8,5,1,0.0,20.6,100.0,2.56
2024,8,5,2,0.0,20.42,100.0,2.61
2024,8,5,3,0.0,20.28,100.0,2.64
2024,8,5,4,0.0,20.12,100.0,2.65
2024,8,5,5,0.0,19.94,100.0,2.6
2024,8,5,6,66.62,21.97,94.72,2.75
2024,8,5,7,276.2,24.31,84.27,3.84
2024,8,5,8,507.85,26.09,75.53,4.26
2024,8,5,9,698.58,27.36,69.69,4.17
2024,8,5,10,826.1,28.21,65.99,4.04
2024,8,5,11,891.17,28.72,63.84,3.93
2024,8,5,12,859.55,28.98,62.71,3.86
2024,8,5,13,728.65,28.96,62.34,3.88
2024,8,5,14,589.95,28.54,63.33,4.07
2024,8,5,15,391.42,27.67,66.63,4.35
2024,8,5,16,179.25,26.11,74.62,4.34
2024,8,5,17,18.1,23.95,86.35,3.53
2024,8,5,18,0.0,22.99,91.41,3.48
2024,8,5,19,0.0,22.66,93.73,3.37
2024,8,5,20,0.0,22.36,95.0,3.1
2024,8,5,21,0.0,21.99,95.41,2.86
2024,8,5,22,0.0,21.62,95.76,2.71
2024,8,5,23,0.0,21.23,96.36,2.59
2024,8,6,0,0.0,20.91,96.7,2.57
2024,8,6,1,0.0,20.64,97.0,2.57
2024,8,6,2,0.0,20.45,97.26,2.58
2024,8,6,3,0.0,20.23,97.72,2.58
2024,8,6,4,0.0,20.06,98.16,2.56
2024,8,6,5,0.0,19.93,98.41,2.58
2024,8,6,6,63.8,21.49,94.39,2.97
2024,8,6,7,259.98,23.35,88.11,4.19
2024,8,6,8,472.08,25.15,79.48,4.79
2024,8,6,9,645.3,26.57,73.23,4.89
2024,8,6,10,750.28,27.52,69.69,4.93
2024,8,6,11,826.58,28.16,66.96,4.9
2024,8,6,12,783.45,28.48,65.55,4.87
2024,8,6,13,691.97,28.45,65.3,4.82
2024,8,6,14,497.83,28.14,66.01,4.81
2024,8,6,15,323.35,27.23,69.79,4.79
2024,8,6,16,145.65,25.87,76.88,4.79
2024,8,6,17,16.0,23.76,87.61,3.98
2024,8,6,18,0.0,22.73,91.96,3.98
2024,8,6,19,0.0,22.28,93.65,3.72
2024,8,6,20,0.0,21.87,94.52,3.46
